step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
5632, 2.19, 0.0003125, 2.32, 2.361, 0.868, 89.6, 90.4, 88.9
5760, 2.11, 0.0002969, 2.34, 2.36, 0.867, 89.6, 90.4, 88.9
5888, 2.18, 0.0002813, 2.31, 2.361, 0.868, 89.7, 90.4, 89.0
6016, 2.17, 0.0002656, 2.32, 2.357, 0.868, 89.6, 90.4, 88.9
6144, 2.16, 0.00025, 2.31, 2.356, 0.867, 89.6, 90.4, 88.8
6272, 2.17, 0.0002344, 2.32, 2.356, 0.868, 89.7, 90.4, 88.9
6400, 2.13, 0.0002188, 2.31, 2.355, 0.868, 89.6, 90.4, 88.8
6528, 2.19, 0.0002031, 2.32, 2.354, 0.868, 89.7, 90.4, 88.9
6656, 2.18, 0.0001875, 2.31, 2.351, 0.867, 89.6, 90.4, 88.8
6784, 2.14, 0.0001719, 2.3, 2.35, 0.868, 89.7, 90.5, 88.9
6912, 2.14, 0.0001563, 2.3, 2.349, 0.868, 89.7, 90.4, 88.9
7040, 2.11, 0.0001406, 2.31, 2.348, 0.868, 89.6, 90.4, 88.8
7168, 2.15, 0.000125, 2.3, 2.349, 0.868, 89.6, 90.4, 88.9
7296, 2.14, 0.0001094, 2.3, 2.348, 0.868, 89.7, 90.5, 88.9
7424, 2.18, 9.38e-05, 2.31, 2.347, 0.868, 89.7, 90.5, 88.9
7552, 2.16, 7.81e-05, 2.31, 2.347, 0.868, 89.6, 90.4, 88.9
7680, 2.15, 6.25e-05, 2.3, 2.345, 0.868, 89.6, 90.4, 88.9
7808, 2.15, 4.69e-05, 2.31, 2.345, 0.868, 89.7, 90.5, 88.9
7936, 2.17, 3.13e-05, 2.29, 2.345, 0.868, 89.6, 90.4, 88.9
8064, 2.15, 1.56e-05, 2.3, 2.346, 0.868, 89.6, 90.4, 88.9
8192, 2.12, 0.0, 2.3, 2.346, 0.868, 89.7, 90.5, 88.9
