step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
4480, 1.89, 0.0005179, 2.17, 2.226, 0.796, 84.0, 76.6, 93.0
4608, 1.87, 0.0005, 2.15, 2.215, 0.795, 84.0, 76.6, 92.9
4736, 1.91, 0.0004821, 2.15, 2.212, 0.796, 84.1, 76.8, 92.9
4864, 1.85, 0.0004643, 2.16, 2.208, 0.796, 84.0, 76.8, 92.9
4992, 1.85, 0.0004464, 2.14, 2.204, 0.796, 84.0, 76.6, 93.0
5120, 1.89, 0.0004286, 2.14, 2.198, 0.796, 84.0, 76.7, 92.9
5248, 1.84, 0.0004107, 2.12, 2.196, 0.796, 84.0, 76.6, 93.0
5376, 1.87, 0.0003929, 2.12, 2.197, 0.797, 84.1, 76.7, 93.0
5504, 1.89, 0.000375, 2.11, 2.19, 0.797, 84.1, 76.7, 93.0
5632, 1.87, 0.0003571, 2.1, 2.186, 0.796, 84.0, 76.7, 92.9
5760, 1.88, 0.0003393, 2.12, 2.18, 0.797, 84.1, 76.7, 93.0
5888, 1.86, 0.0003214, 2.11, 2.181, 0.797, 84.1, 76.8, 93.0
6016, 1.86, 0.0003036, 2.09, 2.178, 0.797, 84.1, 76.6, 93.1
6144, 1.88, 0.0002857, 2.1, 2.171, 0.797, 84.1, 76.7, 93.1
6272, 1.89, 0.0002679, 2.1, 2.169, 0.797, 84.1, 76.6, 93.1
6400, 1.88, 0.00025, 2.09, 2.164, 0.797, 84.1, 76.7, 93.1
6528, 1.87, 0.0002321, 2.08, 2.17, 0.797, 84.1, 76.7, 93.0
6656, 1.86, 0.0002143, 2.08, 2.159, 0.797, 84.1, 76.6, 93.1
6784, 1.88, 0.0001964, 2.07, 2.159, 0.796, 84.1, 76.6, 93.1
6912, 1.89, 0.0001786, 2.09, 2.156, 0.797, 84.1, 76.7, 93.1
7040, 1.88, 0.0001607, 2.07, 2.157, 0.797, 84.1, 76.7, 93.1
7168, 1.89, 0.0001429, 2.08, 2.156, 0.797, 84.1, 76.7, 93.1
7296, 1.86, 0.000125, 2.06, 2.154, 0.797, 84.1, 76.6, 93.1
7424, 1.89, 0.0001071, 2.07, 2.149, 0.797, 84.1, 76.6, 93.1
7552, 1.9, 8.93e-05, 2.06, 2.148, 0.798, 84.1, 76.7, 93.1
7680, 1.86, 7.14e-05, 2.07, 2.148, 0.797, 84.1, 76.7, 93.1
7808, 1.89, 5.36e-05, 2.06, 2.147, 0.797, 84.1, 76.7, 93.2
7936, 1.86, 3.57e-05, 2.05, 2.146, 0.797, 84.1, 76.7, 93.1
8064, 1.87, 1.79e-05, 2.05, 2.144, 0.798, 84.1, 76.7, 93.1
8192, 1.9, 0.0, 2.06, 2.143, 0.797, 84.1, 76.7, 93.1
