step, s/batch, lr, train_loss, dev_loss, mcc, f1, precision, recall
4096, 1.81, 0.0028571, 1.92, 2.04, 0.842, 87.6, 82.3, 93.7
4224, 1.81, 0.0027679, 1.95, 2.033, 0.842, 87.7, 82.2, 93.8
4352, 1.85, 0.0026786, 1.94, 2.028, 0.842, 87.7, 82.3, 93.8
4480, 1.79, 0.0025893, 1.94, 2.027, 0.843, 87.7, 82.4, 93.8
4608, 1.91, 0.0025, 1.91, 2.05, 0.842, 87.7, 82.3, 93.8
4736, 1.86, 0.0024107, 1.92, 2.014, 0.842, 87.7, 82.3, 93.8
4864, 1.8, 0.0023214, 1.92, 2.016, 0.841, 87.6, 82.2, 93.8
4992, 1.8, 0.0022321, 1.9, 2.006, 0.843, 87.7, 82.2, 94.0
5120, 1.82, 0.0021429, 1.9, 2.007, 0.842, 87.6, 82.2, 93.9
5248, 1.79, 0.0020536, 1.89, 2.006, 0.843, 87.8, 82.3, 93.9
5376, 1.83, 0.0019643, 1.88, 2.0, 0.842, 87.6, 82.2, 93.8
5504, 1.86, 0.001875, 1.9, 1.991, 0.842, 87.7, 82.3, 93.8
5632, 1.85, 0.0017857, 1.88, 2.006, 0.842, 87.7, 82.3, 93.8
5760, 1.81, 0.0016964, 1.88, 1.992, 0.843, 87.8, 82.3, 93.9
5888, 1.83, 0.0016071, 1.87, 1.988, 0.842, 87.6, 82.2, 93.8
6016, 1.84, 0.0015179, 1.86, 1.984, 0.842, 87.6, 82.3, 93.8
6144, 1.86, 0.0014286, 1.86, 1.978, 0.843, 87.7, 82.3, 93.9
6272, 1.84, 0.0013393, 1.86, 1.982, 0.843, 87.7, 82.3, 93.9
6400, 1.8, 0.00125, 1.86, 1.985, 0.842, 87.7, 82.3, 93.8
6528, 1.8, 0.0011607, 1.85, 1.972, 0.842, 87.7, 82.3, 93.8
6656, 1.82, 0.0010714, 1.83, 1.973, 0.842, 87.7, 82.3, 93.8
6784, 1.86, 0.0009821, 1.83, 1.969, 0.843, 87.7, 82.3, 93.9
6912, 1.8, 0.0008929, 1.84, 1.968, 0.843, 87.7, 82.3, 93.8
7040, 1.82, 0.0008036, 1.83, 1.966, 0.843, 87.7, 82.3, 93.9
7168, 1.88, 0.0007143, 1.83, 1.96, 0.843, 87.7, 82.3, 93.9
7296, 1.81, 0.000625, 1.82, 1.961, 0.843, 87.7, 82.3, 93.9
7424, 1.85, 0.0005357, 1.83, 1.956, 0.843, 87.7, 82.3, 93.9
7552, 1.81, 0.0004464, 1.81, 1.957, 0.843, 87.7, 82.3, 93.8
7680, 1.85, 0.0003571, 1.81, 1.955, 0.843, 87.7, 82.3, 93.9
7808, 1.82, 0.0002679, 1.81, 1.953, 0.842, 87.7, 82.3, 93.8
7936, 1.88, 0.0001786, 1.82, 1.951, 0.843, 87.7, 82.3, 93.9
8064, 1.93, 8.93e-05, 1.79, 1.949, 0.843, 87.7, 82.3, 93.9
8192, 1.86, 0.0, 1.8, 1.948, 0.842, 87.7, 82.3, 93.8
